,주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
3411,pp1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3412,pp1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3413,pp1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3414,pp1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3415,pp1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3416,pp170,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0
3417,pp1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3418,pp1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3419,pp1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3420,pp1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3421,pp1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3422,pp1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3423,pp1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3424,pp1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3425,pp1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3426,pp1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3427,pp171,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3428,pp1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3429,pp1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3430,pp1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3431,pp1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3432,pp1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3433,pp1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3434,pp1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3435,pp1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3436,pp172,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0
3437,pp1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3438,pp1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3439,pp1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3440,pp1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3441,pp1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3442,pp1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3443,pp1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3444,pp1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3445,pp173,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3446,pp1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3447,pp174,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
3448,pp175,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
3449,pp176,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0
3450,pp177,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0
3451,pp178,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3452,pp179,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0
3453,pp180,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0
3454,pp181,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0
3455,pp182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3456,pp183,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,0.0,4.0
3457,pp184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3458,pp185,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
3459,pp186,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0
3460,pp187,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0
3461,pp188,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0
3462,pp189,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3463,pp190,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3464,pp191,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3465,pp192,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3466,pp193,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0
3467,pp194,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
3468,pp195,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0
3469,pp196,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0
3470,pp198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
3471,pp199,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3472,pp200,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3473,pp201,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3474,pp202,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
3475,pp203,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,5.0,2.0
3476,pp204,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0
3477,pp205,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3478,pp206,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,3.0
3479,pp207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3480,pp208,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0
3481,pp209,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3482,pp210,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,4.0,2.0
3483,pp211,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3484,pp212,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3485,pp213,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
3486,pp214,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0
3487,pp215,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0
3488,pp216,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,2.0,1.0
3489,pp217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
3490,pp218,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3491,pp219,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3492,pp220,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3493,pp221,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0
3494,pp222,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3495,pp223,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0
3496,pp224,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
3497,pp225,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3498,pp226,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0
3499,pp228,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0
3500,pp229,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3501,pp230,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
3502,pp231,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
3503,pp232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3504,pp233,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3505,pp234,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0
3506,pp235,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3507,pp236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3508,pp237,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3509,pp238,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0
3510,pp239,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
3511,pp240,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,3.0
3512,pp241,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0
3513,pp242,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0
3514,pp244,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0
3515,pp245,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0
3516,pp246,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3517,pp247,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0
3518,pp248,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,3.0,4.0
3519,pp249,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3520,pp25,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
3521,pp250,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0
3522,pp251,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3523,pp253,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3524,pp254,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0
3525,pp255,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
3526,pp256,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0
3527,pp257,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3528,pp258,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3529,pp259,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
3530,pp260,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
3531,pp261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3532,pp262,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0
3533,pp263,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3534,pp265,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3535,pp267,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3536,pp268,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0
3537,pp269,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0
3538,pp272,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
3539,pp273,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0
3540,pp274,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0
3541,pp276,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,2.0
3542,pp277,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3543,pp278,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0
3544,pp279,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
3545,pp280,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3546,pp281,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3547,pp282,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3548,pp283,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3549,pp284,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
3550,pp285,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,2.0
3551,pp286,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3552,pp287,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
3553,pp288,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3554,pp289,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3555,pp290,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0
3556,pp291,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3557,pp292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3558,pp293,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3559,pp294,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3560,pp295,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3561,pp296,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0
3562,pp297,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3563,pp298,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,2.0
3564,pp299,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3565,pp300,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0
3566,pp301,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0
3567,pp302,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3568,pp303,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
3569,pp304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3570,pp305,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
3571,pp306,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3572,pp307,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3573,pp308,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0
3574,pp309,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0
3575,pp310,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,4.0,3.0
3576,pp311,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3577,pp312,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
3578,pp313,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0
3579,pp314,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0
3580,pp315,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
3581,pp316,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0
3582,pp318,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3583,pp319,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3584,pp320,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3585,pp321,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0
3586,pp322,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0
3587,pp323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3588,pp324,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3589,pp325,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
3590,pp326,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
3591,pp327,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3592,pp328,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3593,pp329,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0
3594,pp330,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3595,pp331,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0
3596,pp332,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3597,pp333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3598,pp334,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3599,pp335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3600,pp336,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0
3601,pp337,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
3602,pp338,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
3603,pp339,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0
3604,pp340,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3605,pp341,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,3.0
3606,pp342,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3607,pp343,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3608,pp344,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3609,pp345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
3610,pp346,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0
3611,pp347,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3612,pp348,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,3.0
3613,pp349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3614,pp350,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
3615,pp351,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0
3616,pp352,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
3617,pp353,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,5.0,0.0
3618,pp354,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0
3619,pp355,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0
3620,pp356,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
3621,pp357,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
3622,pp358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
3623,pp359,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3624,pp360,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3625,pp361,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3626,pp362,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0
3627,pp363,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0
3628,pp364,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3629,pp365,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
3630,pp366,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3631,pp367,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
3632,pp368,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3633,pp369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3634,pp370,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,1.0
3635,pp371,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3636,pp372,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0
3637,pp373,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3638,pp374,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3639,pp375,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3640,pp376,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3641,pp377,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
3642,pp379,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3643,pp380,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0
3644,pp381,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3645,pp382,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3646,pp383,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0
3647,pp385,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
3648,pp386,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3649,pp387,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3650,pp388,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0
3651,pp389,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0
3652,pp390,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3653,pp391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3654,pp392,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3655,pp393,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3656,pp394,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,1.0
3657,pp395,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3658,pp396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3659,pp398,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,0.0
3660,pp399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
3661,pp40,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0
3662,pp400,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0
3663,pp401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3664,pp402,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
3665,pp403,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
3666,pp404,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3667,pp406,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3668,pp407,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3669,pp408,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,3.0
3670,pp409,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
3671,pp410,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3672,pp411,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
3673,pp412,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3674,pp413,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0
3675,pp414,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3676,pp415,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3677,pp416,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
3678,pp417,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0
3679,pp418,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,3.0
3680,pp419,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3681,pp420,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0
3682,pp421,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0
3683,pp422,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
3684,pp423,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0
3685,pp424,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
3686,pp425,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
3687,pp426,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3688,pp427,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,0.0
3689,pp428,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3690,pp429,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,2.0
3691,pp430,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0
3692,pp431,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0
3693,pp432,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
3694,pp433,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0
3695,pp434,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3696,pp435,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0
3697,pp436,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3698,pp437,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0
3699,pp438,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3700,pp439,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0
3701,pp440,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,3.0
3702,pp442,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0
3703,pp443,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
3704,pp444,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
3705,pp445,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
