주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
pp400,0.0,0.0,0.0,0.0,0.0,270450.0,752620.0,304540.0,0.0,0.0
pp401,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0,0.0
pp402,0.0,0.0,0.0,0.0,0.0,88520.0,52950.0,0.0,0.0,0.0
pp403,0.0,0.0,0.0,0.0,0.0,86870.0,52950.0,0.0,0.0,64200.0
pp404,0.0,0.0,0.0,0.0,0.0,75390.0,0.0,0.0,0.0,0.0
pp406,0.0,0.0,0.0,0.0,0.0,96460.0,0.0,0.0,0.0,0.0
pp407,0.0,0.0,0.0,0.0,0.0,151280.0,0.0,0.0,0.0,0.0
pp408,0.0,0.0,0.0,0.0,0.0,151220.0,456210.0,224250.0,266770.0,122620.0
pp409,0.0,0.0,0.0,0.0,0.0,327300.0,0.0,0.0,0.0,188640.0
pp410,0.0,0.0,0.0,0.0,0.0,281460.0,0.0,0.0,0.0,0.0
pp411,0.0,0.0,0.0,0.0,0.0,123940.0,61970.0,0.0,0.0,0.0
pp412,0.0,0.0,0.0,0.0,0.0,247840.0,0.0,0.0,0.0,0.0
pp413,0.0,0.0,0.0,0.0,0.0,700815.0,0.0,0.0,110310.0,0.0
pp414,0.0,0.0,0.0,0.0,0.0,148840.0,0.0,0.0,0.0,0.0
pp415,0.0,0.0,0.0,0.0,0.0,267040.0,0.0,0.0,0.0,0.0
pp416,0.0,0.0,0.0,0.0,0.0,208200.0,0.0,228030.0,0.0,0.0
pp417,0.0,0.0,0.0,0.0,0.0,276000.0,74400.0,38320.0,160910.0,0.0
pp418,0.0,0.0,0.0,0.0,0.0,151220.0,298980.0,0.0,147850.0,119750.0
pp419,0.0,0.0,0.0,0.0,0.0,77370.0,0.0,0.0,0.0,0.0
pp420,0.0,0.0,0.0,0.0,0.0,242940.0,0.0,300630.0,151140.0,63070.0
pp421,0.0,0.0,0.0,0.0,0.0,643300.0,1073880.0,433950.0,695750.0,375020.0
pp422,0.0,0.0,0.0,0.0,0.0,122200.0,0.0,124250.0,0.0,0.0
pp423,0.0,0.0,0.0,0.0,0.0,778735.0,0.0,204710.0,124690.0,0.0
pp424,0.0,0.0,0.0,0.0,0.0,84300.0,0.0,0.0,128710.0,0.0
pp425,0.0,0.0,0.0,0.0,0.0,264300.0,0.0,0.0,0.0,448030.0
pp426,0.0,0.0,0.0,0.0,0.0,94790.0,0.0,0.0,0.0,0.0
pp427,0.0,0.0,0.0,0.0,0.0,170800.0,428390.0,490710.0,86790.0,0.0
pp428,0.0,0.0,0.0,0.0,0.0,139340.0,0.0,0.0,0.0,0.0
pp429,0.0,0.0,0.0,0.0,0.0,240420.0,109200.0,192510.0,109770.0,78270.0
pp430,0.0,0.0,0.0,0.0,0.0,211600.0,220440.0,106920.0,287760.0,0.0
pp431,0.0,0.0,0.0,0.0,0.0,237240.0,454850.0,629660.0,420040.0,315770.0
pp432,0.0,0.0,0.0,0.0,0.0,172310.0,0.0,0.0,0.0,0.0
pp433,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,370440.0,272550.0,292220.0
pp434,0.0,0.0,0.0,0.0,0.0,84300.0,0.0,0.0,0.0,0.0
pp435,0.0,0.0,0.0,0.0,0.0,296670.0,370780.0,352440.0,208030.0,195900.0
pp436,0.0,0.0,0.0,0.0,0.0,84600.0,0.0,0.0,0.0,0.0
pp437,0.0,0.0,0.0,0.0,0.0,68900.0,196210.0,135720.0,68970.0,0.0
pp438,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0,0.0
pp439,0.0,0.0,0.0,0.0,0.0,467250.0,249650.0,392700.0,220880.0,185180.0
pp440,0.0,0.0,0.0,0.0,0.0,157600.0,471440.0,315480.0,458040.0,190010.0
pp442,0.0,0.0,0.0,0.0,0.0,250750.0,576990.0,789220.0,625360.0,356220.0
pp443,0.0,0.0,0.0,0.0,0.0,77370.0,0.0,0.0,0.0,117770.0
pp444,0.0,0.0,0.0,0.0,0.0,77370.0,154740.0,0.0,61900.0,0.0
pp445,0.0,0.0,0.0,0.0,0.0,119000.0,0.0,0.0,0.0,0.0
pp446,0.0,0.0,0.0,0.0,0.0,143140.0,0.0,0.0,0.0,0.0
pp447,0.0,0.0,0.0,0.0,0.0,45910.0,45910.0,167280.0,469680.0,203100.0
pp448,0.0,0.0,0.0,0.0,0.0,494555.0,0.0,0.0,0.0,0.0
pp449,0.0,0.0,0.0,0.0,0.0,143200.0,356940.0,145370.0,281260.0,121470.0
pp450,0.0,0.0,0.0,0.0,0.0,368900.0,767100.0,796400.0,767310.0,692400.0
pp451,0.0,0.0,0.0,0.0,0.0,151220.0,299860.0,0.0,119750.0,0.0
pp452,0.0,0.0,0.0,0.0,0.0,164200.0,0.0,0.0,0.0,0.0
pp453,0.0,0.0,0.0,0.0,0.0,169040.0,122430.0,0.0,0.0,0.0
pp454,0.0,0.0,0.0,0.0,0.0,123940.0,0.0,0.0,0.0,0.0
pp455,0.0,0.0,0.0,0.0,0.0,185800.0,373370.0,108570.0,0.0,0.0
pp456,0.0,0.0,0.0,0.0,0.0,253790.0,0.0,0.0,0.0,0.0
pp457,0.0,0.0,0.0,0.0,0.0,253300.0,845710.0,518010.0,0.0,0.0
pp458,0.0,0.0,0.0,0.0,0.0,169740.0,0.0,0.0,0.0,0.0
pp459,0.0,0.0,0.0,0.0,0.0,121300.0,0.0,0.0,0.0,0.0
pp460,0.0,0.0,0.0,0.0,0.0,123980.0,0.0,0.0,0.0,0.0
pp461,0.0,0.0,0.0,0.0,0.0,57900.0,209190.0,541850.0,429110.0,157350.0
pp462,0.0,0.0,0.0,0.0,0.0,61970.0,95890.0,58410.0,0.0,98200.0
pp463,0.0,0.0,0.0,0.0,0.0,78800.0,225890.0,72270.0,0.0,57850.0
pp464,0.0,0.0,0.0,0.0,0.0,526450.0,256410.0,396330.0,211930.0,238390.0
pp465,0.0,0.0,0.0,0.0,0.0,79900.0,0.0,77220.0,117900.0,0.0
pp466,0.0,0.0,0.0,0.0,0.0,88520.0,0.0,0.0,0.0,0.0
pp467,0.0,0.0,0.0,0.0,0.0,170800.0,170800.0,173580.0,0.0,0.0
pp468,0.0,0.0,0.0,0.0,0.0,348170.0,0.0,0.0,0.0,0.0
pp469,0.0,0.0,0.0,0.0,0.0,113380.0,0.0,0.0,0.0,0.0
pp470,0.0,0.0,0.0,0.0,0.0,224100.0,0.0,140750.0,209520.0,0.0
pp471,0.0,0.0,0.0,0.0,0.0,147700.0,0.0,0.0,0.0,0.0
pp472,0.0,0.0,0.0,0.0,0.0,94020.0,0.0,0.0,0.0,0.0
pp473,0.0,0.0,0.0,0.0,0.0,92520.0,0.0,0.0,0.0,0.0
pp474,0.0,0.0,0.0,0.0,0.0,157600.0,368500.0,135630.0,56760.0,0.0
pp475,0.0,0.0,0.0,0.0,0.0,102500.0,0.0,0.0,105120.0,297600.0
pp476,0.0,0.0,0.0,0.0,0.0,125070.0,0.0,0.0,0.0,0.0
pp477,0.0,0.0,0.0,0.0,0.0,70500.0,0.0,0.0,0.0,0.0
pp478,0.0,0.0,0.0,0.0,0.0,61970.0,0.0,58410.0,0.0,0.0
pp479,0.0,0.0,0.0,0.0,0.0,154300.0,78800.0,0.0,0.0,0.0
pp480,0.0,0.0,0.0,0.0,0.0,88520.0,0.0,0.0,0.0,0.0
pp481,0.0,0.0,0.0,0.0,0.0,61970.0,0.0,0.0,0.0,115170.0
pp482,0.0,0.0,0.0,0.0,0.0,123940.0,412400.0,315260.0,197520.0,0.0
pp483,0.0,0.0,0.0,0.0,0.0,84300.0,0.0,77220.0,70670.0,0.0
pp484,0.0,0.0,0.0,0.0,0.0,103500.0,103500.0,0.0,0.0,0.0
pp485,0.0,0.0,0.0,0.0,0.0,241570.0,241570.0,230020.0,127540.0,0.0
pp486,0.0,0.0,0.0,0.0,0.0,241570.0,0.0,0.0,65640.0,0.0
pp489,0.0,0.0,0.0,0.0,0.0,92380.0,277140.0,485100.0,418580.0,246770.0
pp490,0.0,0.0,0.0,0.0,0.0,223700.0,0.0,0.0,93120.0,0.0
pp491,0.0,0.0,0.0,0.0,0.0,196700.0,217060.0,184840.0,55870.0,0.0
pp492,0.0,0.0,0.0,0.0,0.0,151220.0,292240.0,192690.0,130770.0,18720.0
pp493,0.0,0.0,0.0,0.0,0.0,150290.0,0.0,0.0,0.0,0.0
pp494,0.0,0.0,0.0,0.0,0.0,268200.0,202200.0,266310.0,153420.0,0.0
pp495,0.0,0.0,0.0,0.0,0.0,469030.0,132190.0,531120.0,556040.0,0.0
pp496,0.0,0.0,0.0,0.0,0.0,299640.0,0.0,0.0,220940.0,0.0
pp497,0.0,0.0,0.0,0.0,0.0,81500.0,0.0,286940.0,0.0,75820.0
pp498,0.0,0.0,0.0,0.0,0.0,581150.0,2808990.0,3657470.0,3229420.0,1064500.0
pp499,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0,0.0
pp500,0.0,0.0,0.0,0.0,0.0,838320.0,1067040.0,909030.0,587950.0,468720.0
pp501,0.0,0.0,0.0,0.0,0.0,104600.0,145210.0,477640.0,38390.0,0.0
pp502,0.0,0.0,0.0,0.0,0.0,84300.0,0.0,250640.0,0.0,61470.0
pp503,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0,0.0
pp504,0.0,0.0,0.0,0.0,0.0,306740.0,0.0,0.0,0.0,0.0
pp505,0.0,0.0,0.0,0.0,0.0,79900.0,545530.0,463320.0,440160.0,262560.0
pp506,0.0,0.0,0.0,0.0,0.0,0.0,117300.0,0.0,0.0,0.0
pp507,0.0,0.0,0.0,0.0,0.0,0.0,169870.0,270600.0,43780.0,49700.0
pp508,0.0,0.0,0.0,0.0,0.0,0.0,148250.0,0.0,222590.0,0.0
pp509,0.0,0.0,0.0,0.0,0.0,0.0,85400.0,0.0,0.0,0.0
pp511,0.0,0.0,0.0,0.0,0.0,0.0,371020.0,0.0,0.0,0.0
pp512,0.0,0.0,0.0,0.0,0.0,0.0,287900.0,0.0,147850.0,0.0
pp513,0.0,0.0,0.0,0.0,0.0,0.0,464620.0,0.0,0.0,0.0
pp514,0.0,0.0,0.0,0.0,0.0,0.0,164200.0,0.0,0.0,0.0
pp515,0.0,0.0,0.0,0.0,0.0,0.0,306180.0,249150.0,0.0,0.0
pp516,0.0,0.0,0.0,0.0,0.0,0.0,78800.0,78870.0,63070.0,0.0
pp517,0.0,0.0,0.0,0.0,0.0,0.0,108500.0,0.0,0.0,0.0
pp518,0.0,0.0,0.0,0.0,0.0,0.0,415470.0,0.0,0.0,0.0
pp519,0.0,0.0,0.0,0.0,0.0,0.0,103600.0,0.0,0.0,0.0
pp520,0.0,0.0,0.0,0.0,0.0,0.0,217100.0,0.0,0.0,0.0
pp521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520140.0
pp522,0.0,0.0,0.0,0.0,0.0,0.0,151070.0,0.0,0.0,0.0
pp523,0.0,0.0,0.0,0.0,0.0,0.0,314270.0,0.0,0.0,0.0
pp525,0.0,0.0,0.0,0.0,0.0,0.0,210880.0,0.0,0.0,0.0
pp527,0.0,0.0,0.0,0.0,0.0,0.0,1468460.0,394680.0,0.0,0.0
pp528,0.0,0.0,0.0,0.0,0.0,0.0,158700.0,0.0,0.0,0.0
pp529,0.0,0.0,0.0,0.0,0.0,0.0,225130.0,0.0,0.0,0.0
pp530,0.0,0.0,0.0,0.0,0.0,0.0,30180.0,0.0,0.0,0.0
pp531,0.0,0.0,0.0,0.0,0.0,0.0,93400.0,0.0,0.0,0.0
pp532,0.0,0.0,0.0,0.0,0.0,0.0,385090.0,272090.0,157810.0,99400.0
pp533,0.0,0.0,0.0,0.0,0.0,0.0,78800.0,0.0,0.0,0.0
pp534,0.0,0.0,0.0,0.0,0.0,0.0,78800.0,78870.0,63070.0,0.0
pp535,0.0,0.0,0.0,0.0,0.0,0.0,146500.0,0.0,0.0,0.0
pp536,0.0,0.0,0.0,0.0,0.0,0.0,86870.0,0.0,0.0,0.0
pp537,0.0,0.0,0.0,0.0,0.0,0.0,77700.0,0.0,69780.0,0.0
pp538,0.0,0.0,0.0,0.0,0.0,0.0,159550.0,0.0,0.0,0.0
pp539,0.0,0.0,0.0,0.0,0.0,0.0,297280.0,0.0,0.0,0.0
pp540,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,57850.0,0.0
pp541,0.0,0.0,0.0,0.0,0.0,0.0,74400.0,72270.0,0.0,0.0
pp542,0.0,0.0,0.0,0.0,0.0,0.0,484320.0,0.0,0.0,0.0
pp543,0.0,0.0,0.0,0.0,0.0,0.0,302700.0,70620.0,0.0,0.0
pp544,0.0,0.0,0.0,0.0,0.0,0.0,591960.0,116820.0,125270.0,149100.0
pp545,0.0,0.0,0.0,0.0,0.0,0.0,230200.0,255090.0,207440.0,207440.0
pp547,0.0,0.0,0.0,0.0,0.0,0.0,1215275.0,658895.0,0.0,766065.0
pp548,0.0,0.0,0.0,0.0,0.0,0.0,159800.0,0.0,0.0,0.0
pp549,0.0,0.0,0.0,0.0,0.0,0.0,254330.0,0.0,0.0,0.0
pp550,0.0,0.0,0.0,0.0,0.0,0.0,154300.0,72270.0,174120.0,0.0
pp551,0.0,0.0,0.0,0.0,0.0,0.0,423780.0,113520.0,170280.0,0.0
pp552,0.0,0.0,0.0,0.0,0.0,0.0,367280.0,143720.0,0.0,235680.0
pp553,0.0,0.0,0.0,0.0,0.0,0.0,63240.0,0.0,0.0,0.0
pp554,0.0,0.0,0.0,0.0,0.0,0.0,316520.0,0.0,0.0,0.0
pp555,0.0,0.0,0.0,0.0,0.0,0.0,123400.0,133000.0,0.0,0.0
pp556,0.0,0.0,0.0,0.0,0.0,0.0,146500.0,153120.0,0.0,133220.0
pp557,0.0,0.0,0.0,0.0,0.0,0.0,552790.0,729080.0,1057790.0,311950.0
pp558,0.0,0.0,0.0,0.0,0.0,0.0,344160.0,503730.0,315150.0,378480.0
pp559,0.0,0.0,0.0,0.0,0.0,0.0,401910.0,199660.0,349690.0,0.0
pp560,0.0,0.0,0.0,0.0,0.0,0.0,63240.0,0.0,0.0,0.0
pp561,0.0,0.0,0.0,0.0,0.0,0.0,624850.0,157650.0,67800.0,0.0
pp562,0.0,0.0,0.0,0.0,0.0,0.0,45910.0,0.0,0.0,0.0
pp563,0.0,0.0,0.0,0.0,0.0,0.0,31230.0,0.0,0.0,29430.0
pp564,0.0,0.0,0.0,0.0,0.0,0.0,63240.0,0.0,0.0,0.0
pp565,0.0,0.0,0.0,0.0,0.0,0.0,151280.0,0.0,299920.0,123800.0
pp566,0.0,0.0,0.0,0.0,0.0,0.0,368210.0,0.0,0.0,133800.0
pp567,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0
pp568,0.0,0.0,0.0,0.0,0.0,0.0,290900.0,146520.0,0.0,0.0
pp569,0.0,0.0,0.0,0.0,0.0,0.0,79900.0,0.0,0.0,65640.0
pp570,0.0,0.0,0.0,0.0,0.0,0.0,234840.0,0.0,0.0,0.0
pp571,0.0,0.0,0.0,0.0,0.0,0.0,175740.0,504350.0,113740.0,226600.0
pp572,0.0,0.0,0.0,0.0,0.0,0.0,203220.0,0.0,0.0,0.0
pp574,0.0,0.0,0.0,0.0,0.0,0.0,165200.0,0.0,0.0,0.0
pp575,0.0,0.0,0.0,0.0,0.0,0.0,68900.0,0.0,0.0,0.0
pp576,0.0,0.0,0.0,0.0,0.0,0.0,222270.0,0.0,0.0,0.0
pp577,0.0,0.0,0.0,0.0,0.0,0.0,108500.0,0.0,0.0,0.0
pp578,0.0,0.0,0.0,0.0,0.0,0.0,288730.0,0.0,0.0,0.0
pp579,0.0,0.0,0.0,0.0,0.0,0.0,344600.0,523030.0,274200.0,178880.0
pp580,0.0,0.0,0.0,0.0,0.0,0.0,16440.0,0.0,0.0,0.0
pp581,0.0,0.0,0.0,0.0,0.0,0.0,117300.0,0.0,0.0,0.0
pp582,0.0,0.0,0.0,0.0,0.0,0.0,94900.0,228690.0,0.0,244900.0
pp583,0.0,0.0,0.0,0.0,0.0,0.0,117300.0,0.0,0.0,0.0
pp584,0.0,0.0,0.0,0.0,0.0,0.0,78800.0,0.0,0.0,0.0
pp585,0.0,0.0,0.0,0.0,0.0,0.0,180870.0,0.0,0.0,0.0
pp586,0.0,0.0,0.0,0.0,0.0,0.0,214740.0,636250.0,0.0,0.0
pp587,0.0,0.0,0.0,0.0,0.0,0.0,153750.0,0.0,0.0,0.0
pp588,0.0,0.0,0.0,0.0,0.0,0.0,112900.0,0.0,0.0,103720.0
pp589,0.0,0.0,0.0,0.0,0.0,0.0,222710.0,0.0,0.0,119750.0
pp590,0.0,0.0,0.0,0.0,0.0,0.0,267700.0,0.0,446330.0,302570.0
pp591,0.0,0.0,0.0,0.0,0.0,0.0,271570.0,282810.0,162940.0,0.0
pp592,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0
pp593,0.0,0.0,0.0,0.0,0.0,0.0,74400.0,0.0,0.0,0.0
pp594,0.0,0.0,0.0,0.0,0.0,0.0,308860.0,223410.0,0.0,175640.0
pp595,0.0,0.0,0.0,0.0,0.0,0.0,3530.0,0.0,0.0,0.0
pp596,0.0,0.0,0.0,0.0,0.0,0.0,85400.0,0.0,0.0,0.0
pp597,0.0,0.0,0.0,0.0,0.0,0.0,79900.0,132500.0,77220.0,0.0
pp598,0.0,0.0,0.0,0.0,0.0,0.0,235100.0,71450.0,57850.0,57850.0
pp599,0.0,0.0,0.0,0.0,0.0,0.0,192560.0,294030.0,109080.0,301270.0
pp600,0.0,0.0,0.0,0.0,0.0,0.0,156170.0,0.0,0.0,0.0
pp601,0.0,0.0,0.0,0.0,0.0,0.0,68900.0,453610.0,155150.0,225900.0
pp602,0.0,0.0,0.0,0.0,0.0,0.0,85440.0,0.0,0.0,0.0
pp603,0.0,0.0,0.0,0.0,0.0,0.0,267580.0,0.0,0.0,0.0
pp604,0.0,0.0,0.0,0.0,0.0,0.0,47700.0,0.0,0.0,0.0
pp605,0.0,0.0,0.0,0.0,0.0,0.0,102500.0,637230.0,683900.0,362490.0
pp607,0.0,0.0,0.0,0.0,0.0,0.0,107900.0,0.0,132500.0,0.0
pp608,0.0,0.0,0.0,0.0,0.0,0.0,636900.0,365640.0,432510.0,345550.0
pp609,0.0,0.0,0.0,0.0,0.0,0.0,332670.0,636290.0,93720.0,0.0
pp610,0.0,0.0,0.0,0.0,0.0,0.0,309270.0,579150.0,406810.0,199570.0
pp611,0.0,0.0,0.0,0.0,0.0,0.0,71490.0,0.0,0.0,0.0
pp612,0.0,0.0,0.0,0.0,0.0,0.0,373230.0,116820.0,0.0,0.0
pp613,0.0,0.0,0.0,0.0,0.0,0.0,108500.0,122430.0,99130.0,0.0
pp614,0.0,0.0,0.0,0.0,0.0,0.0,333310.0,277530.0,137680.0,254080.0
pp615,0.0,0.0,0.0,0.0,0.0,0.0,63240.0,68970.0,55870.0,0.0
pp616,0.0,0.0,0.0,0.0,0.0,0.0,363950.0,471400.0,476430.0,209970.0
pp617,0.0,0.0,0.0,0.0,0.0,0.0,61700.0,0.0,0.0,0.0
pp618,0.0,0.0,0.0,0.0,0.0,0.0,1689110.0,494555.0,0.0,0.0
pp619,0.0,0.0,0.0,0.0,0.0,0.0,166880.0,0.0,0.0,0.0
pp620,0.0,0.0,0.0,0.0,0.0,0.0,57900.0,0.0,0.0,0.0
pp621,0.0,0.0,0.0,0.0,0.0,0.0,213850.0,0.0,0.0,0.0
pp622,0.0,0.0,0.0,0.0,0.0,0.0,104600.0,248500.0,248500.0,99350.0
pp623,0.0,0.0,0.0,0.0,0.0,0.0,137700.0,0.0,0.0,63070.0
pp624,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0
pp625,0.0,0.0,0.0,0.0,0.0,0.0,123940.0,233640.0,108110.0,49700.0
pp627,0.0,0.0,0.0,0.0,0.0,0.0,73910.0,0.0,0.0,0.0
pp628,0.0,0.0,0.0,0.0,0.0,0.0,122200.0,0.0,0.0,0.0
pp629,0.0,0.0,0.0,0.0,0.0,0.0,1199620.0,311740.0,0.0,0.0
pp63,0.0,0.0,0.0,0.0,136400.0,145200.0,0.0,0.0,0.0,0.0
pp630,0.0,0.0,0.0,0.0,0.0,0.0,103600.0,106920.0,87720.0,0.0
pp631,0.0,0.0,0.0,0.0,0.0,0.0,7650.0,0.0,0.0,0.0
pp632,0.0,0.0,0.0,0.0,0.0,0.0,61700.0,370270.0,315870.0,152520.0
pp633,0.0,0.0,0.0,0.0,0.0,0.0,61970.0,0.0,58410.0,0.0
pp634,0.0,0.0,0.0,0.0,0.0,0.0,136370.0,0.0,0.0,0.0
pp635,0.0,0.0,0.0,0.0,0.0,0.0,582080.0,116820.0,0.0,0.0
pp636,0.0,0.0,0.0,0.0,0.0,0.0,278740.0,505450.0,238320.0,181430.0
pp637,0.0,0.0,0.0,0.0,0.0,0.0,494060.0,671880.0,275880.0,101640.0
pp638,0.0,0.0,0.0,0.0,0.0,0.0,437200.0,0.0,0.0,246150.0
pp639,0.0,0.0,0.0,0.0,0.0,0.0,523900.0,0.0,0.0,0.0
pp64,0.0,0.0,0.0,0.0,77000.0,0.0,0.0,0.0,0.0,0.0
pp640,0.0,0.0,0.0,0.0,0.0,0.0,994050.0,0.0,0.0,0.0
pp641,0.0,0.0,0.0,0.0,0.0,0.0,164920.0,0.0,0.0,0.0
pp642,0.0,0.0,0.0,0.0,0.0,0.0,680050.0,1603470.0,1312790.0,811560.0
pp643,0.0,0.0,0.0,0.0,0.0,0.0,170210.0,0.0,0.0,0.0
pp644,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,71450.0,189700.0,0.0
pp645,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,71450.0,57850.0,0.0
pp646,0.0,0.0,0.0,0.0,0.0,0.0,79900.0,0.0,0.0,0.0
pp647,0.0,0.0,0.0,0.0,0.0,0.0,58120.0,0.0,0.0,0.0
pp648,0.0,0.0,0.0,0.0,0.0,0.0,231840.0,0.0,0.0,0.0
pp649,0.0,0.0,0.0,0.0,0.0,0.0,82830.0,374720.0,296250.0,57850.0
pp650,0.0,0.0,0.0,0.0,0.0,0.0,652620.0,0.0,0.0,0.0
pp651,0.0,0.0,0.0,0.0,0.0,0.0,571640.0,1044450.0,686350.0,417540.0
pp652,0.0,0.0,0.0,0.0,0.0,0.0,74400.0,0.0,0.0,0.0
pp653,0.0,0.0,0.0,0.0,0.0,0.0,202740.0,137280.0,63070.0,112770.0
pp654,0.0,0.0,0.0,0.0,0.0,0.0,175600.0,0.0,0.0,0.0
pp655,0.0,0.0,0.0,0.0,0.0,0.0,156170.0,78870.0,63070.0,0.0
pp656,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,359880.0,490820.0,164200.0
pp657,0.0,0.0,0.0,0.0,0.0,0.0,445000.0,715770.0,761540.0,611670.0
pp658,0.0,0.0,0.0,0.0,0.0,0.0,73850.0,0.0,0.0,0.0
pp659,0.0,0.0,0.0,0.0,0.0,0.0,683200.0,0.0,0.0,0.0
pp660,0.0,0.0,0.0,0.0,0.0,0.0,107900.0,476370.0,268070.0,0.0
pp661,0.0,0.0,0.0,0.0,0.0,0.0,52400.0,0.0,0.0,0.0
pp662,0.0,0.0,0.0,0.0,0.0,0.0,4870560.0,4994080.0,4228450.0,1983270.0
pp663,0.0,0.0,0.0,0.0,0.0,0.0,74400.0,108570.0,0.0,0.0
pp664,0.0,0.0,0.0,0.0,0.0,0.0,332290.0,0.0,75820.0,0.0
pp665,0.0,0.0,0.0,0.0,0.0,0.0,151280.0,76400.0,125970.0,0.0
pp666,0.0,0.0,0.0,0.0,0.0,0.0,598020.0,590810.0,472380.0,350290.0
pp667,0.0,0.0,0.0,0.0,0.0,0.0,81500.0,174240.0,0.0,0.0
pp668,0.0,0.0,0.0,0.0,0.0,0.0,239700.0,0.0,68530.0,0.0
pp669,0.0,0.0,0.0,0.0,0.0,0.0,96460.0,0.0,0.0,0.0
pp670,0.0,0.0,0.0,0.0,0.0,0.0,1129175.0,0.0,0.0,0.0
pp671,0.0,0.0,0.0,0.0,0.0,0.0,317030.0,295680.0,0.0,286280.0
pp672,0.0,0.0,0.0,0.0,0.0,0.0,63240.0,0.0,0.0,0.0
pp673,0.0,0.0,0.0,0.0,0.0,0.0,274840.0,0.0,0.0,0.0
pp675,0.0,0.0,0.0,0.0,0.0,0.0,58410.0,311560.0,0.0,0.0
pp676,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,743660.0,671910.0,276380.0
pp677,0.0,0.0,0.0,0.0,0.0,0.0,77370.0,0.0,0.0,61900.0
pp678,0.0,0.0,0.0,0.0,0.0,0.0,264510.0,92070.0,184140.0,0.0
pp679,0.0,0.0,0.0,0.0,0.0,0.0,131200.0,0.0,0.0,0.0
pp680,0.0,0.0,0.0,0.0,0.0,0.0,115800.0,168630.0,0.0,202200.0
pp681,0.0,0.0,0.0,0.0,0.0,0.0,61970.0,0.0,0.0,0.0
pp682,0.0,0.0,0.0,0.0,0.0,0.0,726480.0,1815170.0,2019410.0,1655030.0
pp683,0.0,0.0,0.0,0.0,0.0,0.0,123940.0,71450.0,343400.0,139550.0
pp684,0.0,0.0,0.0,0.0,0.0,0.0,71600.0,0.0,63620.0,0.0
pp685,0.0,0.0,0.0,0.0,0.0,0.0,28260.0,328320.0,209290.0,18380.0
pp686,0.0,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0
pp687,0.0,0.0,0.0,0.0,0.0,0.0,155790.0,325380.0,231710.0,325750.0
pp688,0.0,0.0,0.0,0.0,0.0,0.0,1117970.0,1214840.0,570940.0,174200.0
pp689,0.0,0.0,0.0,0.0,0.0,0.0,83790.0,0.0,0.0,0.0
pp690,0.0,0.0,0.0,0.0,0.0,0.0,61970.0,0.0,0.0,0.0
pp691,0.0,0.0,0.0,0.0,0.0,0.0,147360.0,0.0,0.0,0.0
pp692,0.0,0.0,0.0,0.0,0.0,0.0,235600.0,0.0,0.0,0.0
pp693,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,0.0,0.0
pp694,0.0,0.0,0.0,0.0,0.0,0.0,148870.0,0.0,0.0,0.0
pp695,0.0,0.0,0.0,0.0,0.0,0.0,75330.0,266430.0,0.0,152530.0
pp696,0.0,0.0,0.0,0.0,0.0,0.0,63240.0,0.0,68970.0,0.0
pp697,0.0,0.0,0.0,0.0,0.0,0.0,175740.0,417530.0,277420.0,0.0
pp698,0.0,0.0,0.0,0.0,0.0,0.0,81000.0,78900.0,69400.0,0.0
pp699,0.0,0.0,0.0,0.0,0.0,0.0,74950.0,970030.0,1138250.0,463480.0
pp701,0.0,0.0,0.0,0.0,0.0,0.0,324900.0,0.0,0.0,0.0
pp702,0.0,0.0,0.0,0.0,0.0,0.0,224520.0,0.0,0.0,0.0
pp703,0.0,0.0,0.0,0.0,0.0,0.0,68900.0,135720.0,68970.0,0.0
pp704,0.0,0.0,0.0,0.0,0.0,0.0,559700.0,0.0,0.0,118250.0
pp705,0.0,0.0,0.0,0.0,0.0,0.0,157270.0,0.0,0.0,0.0
pp706,0.0,0.0,0.0,0.0,0.0,0.0,28150.0,0.0,0.0,0.0
pp707,0.0,0.0,0.0,0.0,0.0,0.0,350720.0,372240.0,561530.0,1399920.0
pp708,0.0,0.0,0.0,0.0,0.0,0.0,611070.0,99660.0,99660.0,0.0
pp709,0.0,0.0,0.0,0.0,0.0,0.0,131670.0,77220.0,173610.0,0.0
pp710,0.0,0.0,0.0,0.0,0.0,0.0,317900.0,0.0,0.0,0.0
